"Food_Web","Species","Measure","Centrality"
"Serengeti_Baskerville","grewia_trichocarpa","CC",3.88198757763975e-05
"Serengeti_Baskerville","hibiscus_lunariifolius","CC",3.88198757763975e-05
"Serengeti_Baskerville","maerua_cafra","CC",3.88198757763975e-05
"Serengeti_Baskerville","olea_spp.","CC",3.88198757763975e-05
"Serengeti_Baskerville","pavetta_assimilis","CC",3.88198757763975e-05
"Serengeti_Baskerville","phyllanthus_sepialis","CC",3.88198757763975e-05
"Serengeti_Baskerville","abutilon_spp.","CC",3.88198757763975e-05
"Serengeti_Baskerville","acalypha_fruticosa","CC",3.88198757763975e-05
"Serengeti_Baskerville","albizia_harveyi","CC",3.88198757763975e-05
"Serengeti_Baskerville","albuca_spp.","CC",3.88198757763975e-05
"Serengeti_Baskerville","allophylus_rubifolius","CC",3.88198757763975e-05
"Serengeti_Baskerville","aloe_macrosiphon","CC",3.88198757763975e-05
"Serengeti_Baskerville","aloe_secundiflora","CC",3.88198757763975e-05
"Serengeti_Baskerville","capparis_tomentosa","CC",3.88198757763975e-05
"Serengeti_Baskerville","cenchrus_ciliaris","CC",3.88198757763975e-05
"Serengeti_Baskerville","cissus_quadrangularis","CC",3.88198757763975e-05
"Serengeti_Baskerville","cissus_rotundifolia","CC",3.88198757763975e-05
"Serengeti_Baskerville","commelina_africana","CC",3.88198757763975e-05
"Serengeti_Baskerville","commiphora_merkeri","CC",3.88198757763975e-05
"Serengeti_Baskerville","commiphora_schimperi","CC",3.88198757763975e-05
"Serengeti_Baskerville","croton_dichogamus","CC",3.88198757763975e-05
"Serengeti_Baskerville","cyphostemma_spp.","CC",3.88198757763975e-05
"Serengeti_Baskerville","digitaria_velutina","CC",3.88198757763975e-05
"Serengeti_Baskerville","emilia_coccinea","CC",3.88198757763975e-05
"Serengeti_Baskerville","ficus_glumosa","CC",3.88198757763975e-05
"Serengeti_Baskerville","ficus_ingens","CC",3.88198757763975e-05
"Serengeti_Baskerville","ficus_thonningii","CC",3.88198757763975e-05
"Serengeti_Baskerville","heliotropium_steudneri","CC",3.88198757763975e-05
"Serengeti_Baskerville","hoslundia_opposita","CC",3.88198757763975e-05
"Serengeti_Baskerville","hypoestes_forskaolii","CC",3.88198757763975e-05
"Serengeti_Baskerville","indigofera_basiflora","CC",3.88198757763975e-05
"Serengeti_Baskerville","ipomoea_obscura","CC",3.88198757763975e-05
"Serengeti_Baskerville","jasminum_spp.","CC",3.88198757763975e-05
"Serengeti_Baskerville","kalanchoe_spp.","CC",3.88198757763975e-05
"Serengeti_Baskerville","kedrostis_foetidissima","CC",3.88198757763975e-05
"Serengeti_Baskerville","emilia_ukambensis","CC",3.88198757763975e-05
"Serengeti_Baskerville","ocimum_spp.","CC",3.88198757763975e-05
"Serengeti_Baskerville","pappea_capensis","CC",3.88198757763975e-05
"Serengeti_Baskerville","pavonia_patens","CC",3.88198757763975e-05
"Serengeti_Baskerville","pupalia_lappacea","CC",3.88198757763975e-05
"Serengeti_Baskerville","sclerocarya_birrea","CC",3.88198757763975e-05
"Serengeti_Baskerville","senna_didymobotrya","CC",3.88198757763975e-05
"Serengeti_Baskerville","sansevieria_ehrenbergii","CC",3.88198757763975e-05
"Serengeti_Baskerville","sansevieria_suffruticosa","CC",3.88198757763975e-05
"Serengeti_Baskerville","solanum_dennekense","CC",3.88198757763975e-05
"Serengeti_Baskerville","tricholaena_teneriffae","CC",3.88198757763975e-05
"Serengeti_Baskerville","turraea_fischeri","CC",3.88198757763975e-05
"Serengeti_Baskerville","ximenia_caffra","CC",3.88198757763975e-05
"Serengeti_Baskerville","ziziphus_spp.","CC",3.88198757763975e-05
"Serengeti_Baskerville","Hippopotamus_amphibius","CC",4.11184210526316e-05
"Serengeti_Baskerville","panicum_repens","CC",3.88198757763975e-05
"Serengeti_Baskerville","andropogon_schirensis","CC",3.88198757763975e-05
"Serengeti_Baskerville","cymbopogon_caesius","CC",3.88198757763975e-05
"Serengeti_Baskerville","digitaria_ternata","CC",3.88198757763975e-05
"Serengeti_Baskerville","phragmites_mauritianus","CC",3.88198757763975e-05
"Serengeti_Baskerville","typha_capensis","CC",3.88198757763975e-05
"Serengeti_Baskerville","Loxodonta_africana","CC",5.43478260869565e-05
"Serengeti_Baskerville","blepharis_acanthodioides","CC",3.88198757763975e-05
"Serengeti_Baskerville","iboza_spp.","CC",3.88198757763975e-05
"Serengeti_Baskerville","rhoicissus_revoilii","CC",3.88198757763975e-05
"Serengeti_Baskerville","achyranthes_aspera","CC",3.88198757763975e-05
"Serengeti_Baskerville","boscia_augustifolia","CC",3.88198757763975e-05
"Serengeti_Baskerville","solanum_nigrum","CC",3.88198757763975e-05
"Serengeti_Baskerville","vachellia_xanthophloea","CC",3.88198757763975e-05
"Serengeti_Baskerville","crotalaria_spinosa","CC",3.88198757763975e-05
"Serengeti_Baskerville","digitaria_milanjiana","CC",3.88198757763975e-05
"Serengeti_Baskerville","echinochloa_haploclada","CC",3.88198757763975e-05
"Serengeti_Baskerville","euphorbia_candelabrum","CC",3.88198757763975e-05
"Serengeti_Baskerville","kigelia_africana","CC",3.88198757763975e-05
"Serengeti_Baskerville","panicum_deustum","CC",3.88198757763975e-05
"Serengeti_Baskerville","sorghum_versicolor","CC",3.88198757763975e-05
"Serengeti_Baskerville","chloris_pycnothrix","CC",3.88198757763975e-05
"Serengeti_Baskerville","eragrostis_exasperata","CC",3.88198757763975e-05
"Serengeti_Baskerville","cyperus_spp.","CC",3.88198757763975e-05
"Serengeti_Baskerville","diheteropogon_amplectens","CC",3.88198757763975e-05
"Serengeti_Baskerville","eragrostis_aspera","CC",3.88198757763975e-05
"Serengeti_Baskerville","eriochloa_fatmensis","CC",3.88198757763975e-05
"Serengeti_Baskerville","kyllinga_nervosa","CC",3.88198757763975e-05
"Serengeti_Baskerville","pellaea_calomelanos","CC",3.88198757763975e-05
"Serengeti_Baskerville","sporobolus_pellucidus","CC",3.88198757763975e-05
"Serengeti_Baskerville","sporobolus_stapfianus","CC",3.88198757763975e-05
"Serengeti_Baskerville","hyperthelia_dissoluta","CC",3.88198757763975e-05
"Serengeti_Baskerville","chloris_roxburghiana","CC",3.88198757763975e-05
"Serengeti_Baskerville","lonchocarpus_eriocalyx","CC",3.88198757763975e-05
"Serengeti_Baskerville","setaria_pallidefusca","CC",3.88198757763975e-05
"Serengeti_Baskerville","setaria_sphacelata","CC",3.88198757763975e-05
"Serengeti_deVisser","Decaying_material","CC",0.000527704485488127
"Serengeti_deVisser","Thripidae","CC",0.000292056074766355
"Serengeti_deVisser","Plant_juices","CC",0.000342817963661296
"Serengeti_deVisser","Coleoptera","CC",0.000288433804441881
"Serengeti_deVisser","Hodotermes_sp.","CC",0.000335795836131632
"Serengeti_deVisser","Diptera","CC",0.000310269934843314
"Serengeti_deVisser","Orthoptera_Gryllidae","CC",0.000319693094629156
"Serengeti_deVisser","Heteroptera","CC",0.000301932367149758
"Serengeti_deVisser","Dictyoptera_Blattodea","CC",0.000293599530240752
"Serengeti_deVisser","Araneae_Araneidae","CC",0.000257201646090535
"Serengeti_deVisser","Hymenoptera_Formicidae","CC",0.00030229746070133
"Serengeti_deVisser","Mantodea_Mantidae","CC",0.000255558395093279
"Serengeti_deVisser","Trees_shrubs","CC",0.000505050505050505
"Serengeti_deVisser","Grass_herbs","CC",0.000550660792951542
"Serengeti_deVisser","Fruits_nectar","CC",0.000467289719626168
"Serengeti_deVisser","Orthoptera_Tettigoniidae","CC",0.00021551724137931
"Serengeti_deVisser","Grains","CC",0.000302755071147442
"Serengeti_deVisser","Ptychadena_mascareniensis","CC",0.000275178866263071
"Serengeti_deVisser","Chilopoda","CC",0.000160384923817161
"Serengeti_deVisser","Pipistrellus_nanus","CC",0.000177430801987225
"Serengeti_deVisser","Steatomys_pratensis","CC",0.000208724692131079
"Serengeti_deVisser","Phrynobatrachus_mababiensis","CC",0.000208420175072947
"Serengeti_deVisser","Coleura_afra","CC",0.00014172335600907
"Serengeti_deVisser","Scorpiones","CC",0.000162522346822688
"Serengeti_deVisser","Empidonax_wrightii","CC",0.000158428390367554
"Serengeti_deVisser","Apalis_flavida","CC",0.000194363459669582
"Serengeti_deVisser","Lygodactylus_capensis","CC",0.000208420175072947
"Serengeti_deVisser","Eremomela_icteropygialis","CC",0.00019153418885271
"Serengeti_deVisser","Sylvietta_whytii","CC",0.000182448458310527
"Serengeti_deVisser","Charadrius_tricollaris","CC",0.000160668380462725
"Serengeti_deVisser","Decapoda","CC",0.000182748538011696
"Serengeti_deVisser","Micropteropus_pusillus","CC",0.00015617679212869
"Serengeti_deVisser","Xenopus_muelleri","CC",0.000174886323889472
"Serengeti_deVisser","Perciformes","CC",0.000201288244766506
"Serengeti_deVisser","Anas_capensis","CC",0.00020116676725005
"Serengeti_deVisser","Pelomys_fallax","CC",0.00015617679212869
"Serengeti_deVisser","Psammophis_angolensis","CC",0.000180082838105529
"Serengeti_deVisser","Rhamphiophis_oxyrhynchus_rostratus","CC",0.000179985601151908
"Serengeti_deVisser","Glaucidium_perlatum","CC",0.000140056022408964
"Serengeti_deVisser","Pterocles_gutturalis","CC",0.000156347717323327
"Serengeti_deVisser","Poecilogale_albinucha","CC",0.000156347717323327
"Serengeti_deVisser","Tockus_nasutus_epirhinus","CC",0.000145158949049209
"Serengeti_deVisser","Francolinus_coqui","CC",0.00014172335600907
"Serengeti_deVisser","Atelerix_albiventris","CC",0.000158428390367554
"Serengeti_deVisser","Tachybaptus_ruficollis","CC",0.000158428390367554
"Serengeti_deVisser","Heterohyrax_brucei","CC",0.000162892979312592
"Serengeti_deVisser","Asio_capensis","CC",0.00015451174289246
"Serengeti_deVisser","Helogale_parvula","CC",0.000154344806297268
"Serengeti_deVisser","Pronolagus_rupestris","CC",0.000167476134650812
"Serengeti_deVisser","Otolemur_crassicaudatus","CC",0.000156421085562334
"Serengeti_deVisser","Otocyon_megalotis","CC",0.000156347717323327
"Serengeti_deVisser","Lutra_maculicollis","CC",0.000156494522691706
"Serengeti_deVisser","Varanus_niloticus","CC",0.000156347717323327
"Serengeti_deVisser","Ardeotis_kori","CC",0.000158579130986362
"Serengeti_deVisser","Colobus_guereza","CC",0.000156494522691706
"Serengeti_deVisser","Dendroaspis_polylepis","CC",0.000154464009885697
"Serengeti_deVisser","Necrosyrtes_monachus","CC",0.000140056022408964
"Serengeti_deVisser","Haliaeetus_vocifer","CC",0.000140056022408964
"Serengeti_deVisser","Psammobates_pardalis","CC",0.000152578577967653
"Serengeti_deVisser","Leptoptilos_crumeniferus","CC",0.000140056022408964
"Serengeti_deVisser","Bucorvus_leadbeateri","CC",0.000145158949049209
"Serengeti_deVisser","Torgos_tracheliotus","CC",0.000140056022408964
"Serengeti_deVisser","Canis_mesomelas","CC",0.000140056022408964
"Serengeti_deVisser","Manis_temminckii","CC",0.000143410296859314
"Serengeti_deVisser","Leptailurus_serval","CC",0.000140056022408964
"Serengeti_deVisser","Madoqua_kirkii","CC",0.000148787382829936
"Serengeti_deVisser","Aonyx_capensis","CC",0.00014172335600907
"Serengeti_deVisser","Hystrix_cristata","CC",0.000158478605388273
"Serengeti_deVisser","Ourebia_ourebi","CC",0.00014695077149155
"Serengeti_deVisser","Lycaon_pictus","CC",0.000140056022408964
"Serengeti_deVisser","Orycteropus_afer","CC",0.00014172335600907
"Serengeti_deVisser","Redunca_redunca","CC",0.000145180023228804
"Serengeti_deVisser","Damaliscus_lunatus_lunatus","CC",0.000146972369194591
"Serengeti_deVisser","Hyaena_hyaena","CC",0.000140056022408964
"Serengeti_deVisser","Panthera_pardus","CC",0.00014172335600907
"Serengeti_deVisser","Tragelaphus_oryx","CC",0.000145158949049209
"Serengeti_deVisser","Potamochoerus_porcus","CC",0.00014172335600907
"Serengeti_deVisser","Struthio_camelus","CC",0.000140056022408964
"Serengeti_deVisser","Panthera_leo","CC",0.000140056022408964
"Serengeti_deVisser","Syncerus_caffer","CC",0.00014172335600907
"Serengeti_deVisser","Crocodylus_niloticus","CC",0.000140056022408964
"Serengeti_deVisser","Giraffa_camelopardalis","CC",0.000140056022408964
"Serengeti_deVisser","Diceros_bicornis","CC",0.000140056022408964
"Serengeti_deVisser","Hippopotamus_amphibius","CC",0.000140056022408964
"Serengeti_deVisser","Loxodonta_africana","CC",0.000140056022408964
"Weddell","Amphidinium_hadai","CC",4.76969526416957e-06
"Weddell","Actinocyclus_actinochilus","CC",4.1395525971553e-06
"Weddell","Actinocyclus_spiritus","CC",4.1395525971553e-06
"Weddell","Adenocystis_utricularis","CC",4.1395525971553e-06
"Weddell","Azpeitia_tabularis","CC",4.1395525971553e-06
"Weddell","Banquisia_belgicae","CC",4.1395525971553e-06
"Weddell","Chaetoceros_bulbosum","CC",4.1395525971553e-06
"Weddell","Chaetoceros_concavicornis","CC",4.1395525971553e-06
"Weddell","Chaetoceros_criophilum","CC",4.1395525971553e-06
"Weddell","Chaetoceros_dichaeta","CC",4.1395525971553e-06
"Weddell","Chaetoceros_flexuosum","CC",4.1395525971553e-06
"Weddell","Chaetoceros_neglectum","CC",4.1395525971553e-06
"Weddell","Chaetoceros_pelagicus","CC",4.1395525971553e-06
"Weddell","Chaetoceros_socialis","CC",4.1395525971553e-06
"Weddell","Corethron_criophilum","CC",4.1395525971553e-06
"Weddell","Coscinodiscus_oculoides","CC",4.1395525971553e-06
"Weddell","Cylindrotheca_closterium","CC",4.1395525971553e-06
"Weddell","Eucampica_antarctica","CC",4.1395525971553e-06
"Weddell","Fragilariopsis_curta","CC",4.1395525971553e-06
"Weddell","Fragilariopsis_cylindrus","CC",4.1395525971553e-06
"Weddell","Fragilariopsis_kerguelensis","CC",4.1395525971553e-06
"Weddell","Fragilariopsis_linearis","CC",4.1395525971553e-06
"Weddell","Fragilariopsis_nana","CC",4.1395525971553e-06
"Weddell","Fragilariopsis_obliquecostata","CC",4.1395525971553e-06
"Weddell","Fragilariopsis_pseudonana","CC",4.1395525971553e-06
"Weddell","Fragilariopsis_rhombica","CC",4.1395525971553e-06
"Weddell","Fragilariopsis_ritscheri","CC",4.1395525971553e-06
"Weddell","Fragilariopsis_separanda","CC",4.1395525971553e-06
"Weddell","Fragilariopsis_sublinearis","CC",4.1395525971553e-06
"Weddell","Fragilariopsis_vanheurckii","CC",4.1395525971553e-06
"Weddell","Manguinea_fusiformis","CC",4.1395525971553e-06
"Weddell","Manguinea_rigida","CC",4.1395525971553e-06
"Weddell","Navicula_glaciei","CC",4.1395525971553e-06
"Weddell","Navicula_schefterae","CC",4.1395525971553e-06
"Weddell","Nitzschia_kerguelensis","CC",4.1395525971553e-06
"Weddell","Nitzschia_lecointei","CC",4.1395525971553e-06
"Weddell","Nitzschia_neglecta","CC",4.1395525971553e-06
"Weddell","Odontella_weissfloggii","CC",4.1395525971553e-06
"Weddell","Porosira_glacialis","CC",4.1395525971553e-06
"Weddell","Porosira_pseudodenticulata","CC",4.1395525971553e-06
"Weddell","Proboscia_alata","CC",4.1395525971553e-06
"Weddell","Proboscia_inermi","CC",4.1395525971553e-06
"Weddell","Proboscia_truncata","CC",4.1395525971553e-06
"Weddell","Pseudo-Nitzschia_heimii","CC",4.1395525971553e-06
"Weddell","Pseudo-Nitzschia_liniola","CC",4.1395525971553e-06
"Weddell","Pseudo-Nitzschia_prolongatoides","CC",4.1395525971553e-06
"Weddell","Pseudo-Nitzschia_subcurvata","CC",4.1395525971553e-06
"Weddell","Rhizosolenia_antennata","CC",4.1395525971553e-06
"Weddell","Stellarima_microtrias","CC",4.1395525971553e-06
"Weddell","Thalassiosira_antarctica","CC",4.1395525971553e-06
"Weddell","Thalassiosira_australis","CC",4.1395525971553e-06
"Weddell","Thalassiosira_frenguelliopsis","CC",4.1395525971553e-06
"Weddell","Thalassiosira_gracilis","CC",4.1395525971553e-06
"Weddell","Thalassiosira_gracilis_expecta","CC",4.1395525971553e-06
"Weddell","Thalassiosira_gravida","CC",4.1395525971553e-06
"Weddell","Thalassiosira_lentiginosa","CC",4.1395525971553e-06
"Weddell","Thalassiosira_ritscheri","CC",4.1395525971553e-06
"Weddell","Thalassiosira_trifulta","CC",4.1395525971553e-06
"Weddell","Thalassiosira_tumida","CC",4.1395525971553e-06
"Weddell","Trichotoxon_reinboldii","CC",4.1395525971553e-06
"Weddell","489","CC",4.1395525971553e-06
"Weddell","490","CC",4.1395525971553e-06
"Weddell","Dictyocha_speculum","CC",4.1395525971553e-06
"Weddell","Phaeocystis_antarctica","CC",4.1395525971553e-06
"Weddell","Silicioflagellate","CC",4.1395525971553e-06
"Weddell","Bodo_saltans","CC",4.1395525971553e-06
"Weddell","Gyrodinium_lachryama","CC",4.78089173192584e-06
"Weddell","Parvicorbucula_socialis","CC",4.72542895081301e-06
"Weddell","Cassidulinoides_parkerianus","CC",4.72542895081301e-06
"Weddell","Cibicides_refulgens","CC",4.72542895081301e-06
"Weddell","Globocassidulina_crassa","CC",4.72542895081301e-06
"Weddell","Lenticulina_antarctica","CC",4.72542895081301e-06
"Weddell","Neogloboquadriana_pachyderma","CC",4.72542895081301e-06
"Weddell","Euphausia_crystallorophias","CC",4.80339696233176e-06
"Weddell","Euphausia_frigida","CC",5.04077990946759e-06
"Weddell","Rhincalanus_gigas","CC",5.01602620372089e-06
"Weddell","Calanus_propinquus","CC",5.01602620372089e-06
"Weddell","Calanoides_acutus","CC",5.01605136436597e-06
"Weddell","Metridia_gerlachei","CC",5.01602620372089e-06
"Weddell","Paraeuchaeta_antarctica","CC",5.01610168641339e-06
"Weddell","Clione_limacina","CC",5.01225496338548e-06
"Weddell","Clione_antarctica","CC",5.0121795964193e-06
"Weddell","Clio_pyramidata","CC",5.01426558559101e-06
"Weddell","Limacina_helicina_antarctica","CC",5.01426558559101e-06
"Weddell","Thysanoessa_macrura","CC",5.09136453660946e-06
"Weddell","Rhodalia_miranda","CC",5.02702023375644e-06
"Weddell","Atolla_wyvillei","CC",5.02702023375644e-06
"Weddell","Dimophyes_arctica","CC",5.02702023375644e-06
"Weddell","Diphyes_antarctica","CC",5.02702023375644e-06
"Weddell","Bargmannia","CC",5.01464275685e-06
"Weddell","Euphausia_superba","CC",5.04077990946759e-06
"Weddell","Ampelisca_richardsoni","CC",4.71449045787131e-06
"Weddell","Abyssorchomene_rossi","CC",4.53247518469836e-05
"Weddell","Pelagobia_longicirrata","CC",5.01585008627262e-06
"Weddell","Rhynchonereella_bongraini","CC",5.02820824827281e-06
"Weddell","Laetmonice_producta","CC",4.53144825086098e-05
"Weddell","Harmothoe_spinosa","CC",4.55643140292523e-05
"Weddell","Harmothoe_crosetensis","CC",4.54400872449675e-05
"Weddell","Harmotoe_hartmanae","CC",4.54400872449675e-05
"Weddell","Polyeunoa_laevis","CC",4.52079566003617e-05
"Weddell","Barrukia_cristata","CC",4.5189570247187e-05
"Weddell","Eulagisca_gigantea","CC",4.53391367428364e-05
"Weddell","Eunoe_spica","CC",4.56329287213653e-05
"Weddell","Eunoe_hartmanae","CC",4.53535307723706e-05
"Weddell","Eunoe_spica_spicoides","CC",4.57184656882915e-05
"Weddell","Vanadis_antarctica","CC",5.02851166111854e-06
"Weddell","Pista_spinifera","CC",4.16494862535871e-06
"Weddell","Phyllocomus_crocea","CC",4.16494862535871e-06
"Weddell","Terebella_ehlersi","CC",4.16494862535871e-06
