"Food_Web","Measure","Species","Distinctiveness"
"Weddell","FP","Calanoides_acutus",2.71743835584813
"Weddell","FP","Calanus_propinquus",2.71749072384813
"Weddell","FP","Callianira_antarctica",4.33648409296718
"Weddell","FP","Calyx_arcuarius",3.37350960481903
"Weddell","FP","Camptoplites_tricornis",3.16979883730051
"Weddell","FP","Caulastraea_curvata",4.05317143448385
"Weddell","FP","Ceratoserolis_meridionalis",2.62854104978146
"Weddell","FP","Chaenodraco_wilsoni",2.16929337945738
"Weddell","FP","Chaetoceros_bulbosum",1.6678679427977
"Weddell","FP","Chaetoceros_concavicornis",1.6678767177977
"Weddell","FP","Chaetoceros_flexuosum",1.6678463997977
"Weddell","FP","Chaetoceros_pelagicus",1.6678534447977
"Weddell","FP","Chaetoceros_socialis",1.6678936007977
"Weddell","FP","Champsocephalus_gunnari",2.16935480145738
"Weddell","FP","Chionodraco_hamatus",1.66938084045738
"Weddell","FP","Chionodraco_myersi",1.66939519745738
"Weddell","FP","Chondriovelum_adeliense",3.16980572230051
"Weddell","FP","Chorismus_antarcticus",3.3507670686148
"Weddell","FP","Cinachyra_antarctica",2.2068889519857
"Weddell","FP","Cinachyra_barbata",2.2068502769857
"Weddell","FP","Clathria_pauper",3.1651815421107
"Weddell","FP","Clio_pyramidata",4.03339596881566
"Weddell","FP","Clione_antarctica",2.53343962231566
"Weddell","FP","Clione_limacina",2.53340708731566
"Weddell","FP","Cnemidocarpa_verrucosa",3.21494318723385
"Weddell","FP","Compsothyris_racovitzae",4.16976072613385
"Weddell","FP","Conchoecia_antipoda",1.85078865278147
"Weddell","FP","Conchoecia_hettacra",1.85078750678147
"Weddell","FP","Corella_eumyota",3.21489180943385
"Weddell","FP","Corethron_criophilum",4.0679156891977
"Weddell","FP","Coscinodiscus_oculoides",2.7679234350977
"Weddell","FP","Crania_lecointei",4.16981849013385
"Weddell","FP","Cryodraco_antarcticus",2.16927865845738
"Weddell","FP","Ctenocidaris_perrieri",1.97169680386903
"Weddell","FP","Ctenocidaris_spinosa",1.97173581486903
"Weddell","FP","Cuenotaster_involutus",2.42638855977141
"Weddell","FP","Cyclocardia_astartoides",4.03340165681566
"Weddell","FP","Cygnodraco_mawsoni",2.24431437975738
"Weddell","FP","Cylindrotheca_closterium",2.22864462281905
"Weddell","FP","Cyllopus_lucasii",3.04602690289099
"Weddell","FP","Dacodraco_hunteri",2.16931078345738
"Weddell","FP","Daption_capense",2.20583620571566
"Weddell","FP","Desmonema_glaciale",4.05308800248385
"Weddell","FP","Diastylis_mawsoni",2.85078130494813
"Weddell","FP","Dictyocha_speculum",4.0678906381977
"Weddell","FP","Dimophyes_arctica",2.88648223315051
"Weddell","FP","Diphyes_antarctica",2.88653675915051
"Weddell","FP","Diplasterias_brucei",2.60501857056903
"Weddell","FP","Dissostichus_mawsoni",2.13526084877556
"Weddell","FP","Djerboa_furcipes",3.04597102389099
"Weddell","FP","Dolloidraco_longedorsalis",2.16933052070738
"Weddell","FP","Echiniphimedia_hodgsoni",2.37931636189099
"Weddell","FP","Echinopsolus_acanthocola",2.47162145281903
"Weddell","FP","Ekleptostylis_debroyeri",2.85086032494813
"Weddell","FP","Electrona_antarctica",2.41487936103385
"Weddell","FP","Epimeria_georgiana",1.44604781869099
"Weddell","FP","Epimeria_macrodonta",1.44595254269099
"Weddell","FP","Epimeria_robusta",1.44596459969099
"Weddell","FP","Epimeria_rubrieques",1.44599613769099
"Weddell","FP","Epimeria_similis",1.44599343469099
"Weddell","FP","Eucopia_australis",4.01742951994813
"Weddell","FP","Eucranta_mollis",2.30833441701047
"Weddell","FP","Eudorella_splendida",3.35081204294813
"Weddell","FP","Eulagisca_gigantea",2.30830603401047
"Weddell","FP","Eunoe_hartmanae",2.30831406101047
"Weddell","FP","Euphausia_crystallorophias",1.85075365203147
"Weddell","FP","Euphausia_frigida",1.85080262503147
"Weddell","FP","Euphausia_superba",1.85082784903147
"Weddell","FP","Eurythenes_gryllus",2.54603661989099
"Weddell","FP","Eusirus_antarcticus",1.79601823164099
"Weddell","FP","Eusirus_perdentatus",1.79601526664099
"Weddell","FP","Falsimargarita_gemma",3.28341997481566
"Weddell","FP","Fissidentalium_majorinum",4.03345271681566
"Weddell","FP","Flustra_angusta",1.91979820255051
"Weddell","FP","Flustra_antarctica",1.91984582955051
"Weddell","FP","Fragilariopsis_curta",1.30558350704982
"Weddell","FP","Fragilariopsis_cylindrus",1.30559126004982
"Weddell","FP","Fragilariopsis_kerguelensis",1.30559428604982
"Weddell","FP","Fragilariopsis_kerguelensis",1.30554930404982
"Weddell","FP","Fragilariopsis_linearis",1.30558862904982
"Weddell","FP","Fragilariopsis_obliquecostata",1.30553790704982
"Weddell","FP","Fragilariopsis_pseudonana",1.30560332504982
"Weddell","FP","Fragilariopsis_pseudonana",1.30551444804982
"Weddell","FP","Fragilariopsis_rhombica",1.30551204604982
"Weddell","FP","Fragilariopsis_ritscheri",1.30554302804982
"Weddell","FP","Fragilariopsis_separanda",1.30555096504982
"Weddell","FP","Fragilariopsis_sublinearis",1.30551467304982
"Weddell","FP","Fragilariopsis_vanheurckii",1.30555317304982
"Weddell","FP","Frontoserolis_bouvieri",2.62850226378147
"Weddell","FP","Fulmarus_glacialoides",2.20578389171566
"Weddell","FP","Galiteuthis_glacialis",2.65842654319066
"Weddell","FP","Gerlachea_australis",2.24436069275738
"Weddell","FP","Gersemia_antarctica",3.25312215328385
"Weddell","FP","Glyptonotus_antarcticus",3.12855915928147
"Weddell","FP","Gnathiphimedia_mandibularis",2.37934088289099
"Weddell","FP","Golfingia_anderssoni",5.00317627163385
"Weddell","FP","Gonatus_antarcticus",3.15844834269066
"Weddell","FP","Gymnodraco_acuticeps",2.24429481375738
"Weddell","FP","Gymnoscopelus_braueri",1.74828701770051
"Weddell","FP","Gymnoscopelus_nicholsi",1.74824205170051
"Weddell","FP","Gymnoscopelus_opisthopterus",1.74829292270051
"Weddell","FP","Haliclona_dancoi",2.37351231531903
"Weddell","FP","Haliclona_tenella",2.37353165631903
"Weddell","FP","Halobaena_caerulea",2.20583117371566
"Weddell","FP","Haplocheira_plumosa",3.04595638789099
"Weddell","FP","Harmothoe_crosetensis",1.80832347951047
"Weddell","FP","Harmothoe_spinosa",1.80834075151047
"Weddell","FP","Harpagifer_antarcticus",3.04433394295738
"Weddell","FP","Harpovoluta_charcoti",3.53347299281566
"Weddell","FP","Heterophoxus_videns",3.04594130189099
"Weddell","FP","Homaxinella_balfourensis",3.2068345324857
"Weddell","FP","Hydrurga_leptonyx",2.46496472628385
"Weddell","FP","Hyperia_macrocephala",2.37937887755766
"Weddell","FP","Hyperiella_dilatata",2.37933653355766
"Weddell","FP","Ihlea_racovitzai",2.68159356463385
"Weddell","FP","Isoschizoporella_tricuspis",3.16980961330051
"Weddell","FP","Isosicyonis_alba",2.71975547748385
"Weddell","FP","Isotealia_antarctica",2.71984685848385
"Weddell","FP","Kampylaster_incurvatus",3.09311363010475
"Weddell","FP","Kirkpatrickia_variolosa",2.6652275436107
"Weddell","FP","Kondakovia_longimana",2.65844813769066
"Weddell","FP","Labidiaster_annulatus",3.27161795756903
"Weddell","FP","Laetmogone_wyvillethompsoni",3.52164876981903
"Weddell","FP","Laetmonice_producta",3.1654724205819
"Weddell","FP","Lageneschara_lyrulata",2.66983597580051
"Weddell","FP","Lagenorhynchus_cruciger",2.47327087650885
"Weddell","FP","Laternula_elliptica",4.03339426481566
"Weddell","FP","Latrunculia_apicalis",2.1652090751107
"Weddell","FP","Latrunculia_brevis",2.1652023141107
"Weddell","FP","Leptonychotes_weddellii",2.46493167228385
"Weddell","FP","Liljeborgia_georgiana",3.04600507389099
"Weddell","FP","Limopsis_marionensis",3.53349494531566
"Weddell","FP","Liothyrella_uva",2.41985106013385
"Weddell","FP","Liothyrella_uva",2.41982782813385
"Weddell","FP","Lissarca_notorcadensis",3.53348332131566
"Weddell","FP","Lophaster_gaini",2.59316660810475
"Weddell","FP","Lyrocteis_flavopallidus",4.33650288096718
"Weddell","FP","Lysasterias_perrieri",2.60503372956903
"Weddell","FP","Macronectes_giganteus",1.70576571471566
"Weddell","FP","Macronectes_halli",1.70578192171566
"Weddell","FP","Macroptychaster_accrescens",2.6883725009857
"Weddell","FP","Macrourus_holotrachys",2.34830770896718
"Weddell","FP","Macrourus_whitsoni",2.34822304296718
"Weddell","FP","Magellania_fragilis",2.41981626113385
"Weddell","FP","Magellania_joubini",2.41987110413385
"Weddell","FP","Manguinea_fusiformis",2.12872095985238
"Weddell","FP","Manguinea_rigida",2.12871752985238
"Weddell","FP","Marseniopsis_conica",2.36682408781566
"Weddell","FP","Marseniopsis_mollis",2.36679097781566
"Weddell","FP","Martialia_hyadesi",3.15845260169066
"Weddell","FP","Maxilliphimedia_longipes",2.37929454189099
"Weddell","FP","Megaptera_novaeangliae",2.38993741550885
"Weddell","FP","Melicerita_obliqua",3.16980870930051
"Weddell","FP","Melphidippa_antarctica",3.04595294789099
"Weddell","FP","Mesonychoteuthis_hamiltoni",2.65844700619066
"Weddell","FP","Mesothuria_lactea",2.52163987081903
"Weddell","FP","Metaconchoecia_isocheira",2.35072700628147
"Weddell","FP","Metridia_gerlachei",3.21746691934813
"Weddell","FP","Mirounga_leonina",2.46495562928385
"Weddell","FP","Molgula_pedunculata",3.21488707323385
"Weddell","FP","Molpadia_musculus",4.02164135531903
"Weddell","FP","Monocaulus_parvula",3.55314489048385
"Weddell","FP","Moroteuthis_ingens",2.65841014569066
"Weddell","FP","Munna_globicauda",3.12848696028147
"Weddell","FP","Muraenolepis_microps",3.34822156296718
"Weddell","FP","Mycale_acerata",3.1651734641107
"Weddell","FP","Nacella_concinna",3.28346001881566
"Weddell","FP","Natatolana_meridionalis",1.79515836994813
"Weddell","FP","Natatolana_obtusata",1.79519666194813
"Weddell","FP","Natatolana_oculata",1.79520030894813
"Weddell","FP","Navicula_glaciei",2.29532162068571
"Weddell","FP","Navicula_schefterae",2.29532747168571
"Weddell","FP","Nematocarcinus_lanceopes",3.3507705646148
"Weddell","FP","Nematoflustra_flagellata",2.41979532255051
"Weddell","FP","Neobuccinum_eatoni",3.53345818281566
"Weddell","FP","Newnesia_antarctica",4.03344137581566
"Weddell","FP","Nitzschia_lecointei",2.22867906581905
"Weddell","FP","Notaeolidia_gigas",3.366835611149
"Weddell","FP","Notasterias_armata",2.60504269056903
"Weddell","FP","Notioceramus_anomalus",3.09309161310475
"Weddell","FP","Notocidaris_mortenseni",2.47170700886903
"Weddell","FP","Notocrangon_antarcticus",3.3507123536148
"Weddell","FP","Notolepis_coatsi",4.01491482363385
"Weddell","FP","Nototanais_antarcticus",2.35077273978147
"Weddell","FP","Nototanais_dimorphus",2.35076761378147
"Weddell","FP","Notothenia_coriiceps",2.13526119277556
"Weddell","FP","Nuttallochiton_mirandus",4.03339762281566
"Weddell","FP","Oceanites_oceanicus",3.10576617981566
"Weddell","FP","Odontaster_meridionalis",1.79309128020475
"Weddell","FP","Odontaster_validus",1.79309918520475
"Weddell","FP","Oediceroides_calmani",2.04598054389099
"Weddell","FP","Oediceroides_emarginatus",2.04597046689099
"Weddell","FP","Ommatophoca_rossii",2.46491391628385
"Weddell","FP","Ophiacantha_antarctica",3.18829041865236
"Weddell","FP","Ophioceres_incipiens",3.18834551065236
"Weddell","FP","Ophionotus_victoriae",2.43826951915236
"Weddell","FP","Ophioperla_koehleri",1.93836245265236
"Weddell","FP","Ophioperla_koehleri",1.93833527465236
"Weddell","FP","Ophiosparte_gigas",2.43828242415236
"Weddell","FP","Oradarea_edentata",3.04602773489099
"Weddell","FP","Orcinus_orca",2.47323532350885
"Weddell","FP","Oswaldella_antarctica",3.55317098398385
"Weddell","FP","Pachycara_brachycephalum",3.04432960395738
"Weddell","FP","Pachyptila_desolata",2.20579088271566
"Weddell","FP","Pagetopsis_macropterus",1.66933271895738
"Weddell","FP","Pagetopsis_maculatus",1.66929206595738
"Weddell","FP","Pagodroma_nivea",2.20581587671566
"Weddell","FP","Paraceradocus_gibber",3.04600705789099
"Weddell","FP","Paraeuchaeta_antarctica",3.21738818534813
"Weddell","FP","Paramoera_walkeri",2.29595849914099
"Weddell","FP","Pareledone_antarctica",2.53342537581566
"Weddell","FP","Pareledone_charcoti",2.53344436381566
"Weddell","FP","Parmaphorella_mawsoni",2.78344477831566
"Weddell","FP","Pelagobia_longicirrata",3.1654451885819
"Weddell","FP","Peraeospinosus_pushkini",3.35075774128147
"Weddell","FP","Periphylla_periphylla",3.55314259748385
"Weddell","FP","Perknaster_densus",1.92639661327141
"Weddell","FP","Perknaster_sladeni",1.92640085727141
"Weddell","FP","Phaeocystis_antarctica",5.03341584726667
"Weddell","FP","Phorbas_areolatus",2.6652455596107
"Weddell","FP","Phyllocomus_crocea",3.40788952782432
"Weddell","FP","Physeter_macrocephalus",3.13990688550885
"Weddell","FP","Pista_spinifera",2.90796903282432
"Weddell","FP","Pogonophryne_barsukovi",1.36929387910738
"Weddell","FP","Pogonophryne_marmorata",1.36933327710738
"Weddell","FP","Pogonophryne_permitini",1.36936930010738
"Weddell","FP","Pogonophryne_scotti",1.36932773410738
"Weddell","FP","Pogonophryne_scotti",1.36932788810738
"Weddell","FP","Polyeunoa_laevis",2.30829315601047
"Weddell","FP","Polymastia_invaginata",1.9568848137357
"Weddell","FP","Polymastia_isidis",1.9568586247357
"Weddell","FP","Porania_antarctica",2.09304672210475
"Weddell","FP","Porania_antarctica",2.09308897510475
"Weddell","FP","Porosira_glacialis",1.73458180803103
"Weddell","FP","Porosira_pseudodenticulata",1.73463804703103
"Weddell","FP","Primno_macropa",3.04600801289099
"Weddell","FP","Primnoisis_antarctica",3.25312758728385
"Weddell","FP","Prionodraco_evansii",2.24435928275738
"Weddell","FP","Proboscia_alata",2.23460343436437
"Weddell","FP","Proboscia_truncata",2.23460215536437
"Weddell","FP","Procellaria_aequinoctialis",2.20578658171566
"Weddell","FP","Promachocrinus_kerguelensis",3.02163230581903
"Weddell","FP","Propeleda_longicaudata",4.03345534381566
"Weddell","FP","Protomyctophum_bolini",2.41493263503385
"Weddell","FP","Pseudorchomene_coatsi",2.54602250389099
"Weddell","FP","Pseudostichopus_mollis",2.52169200381903
"Weddell","FP","Psilaster_charcoti",2.6883580669857
"Weddell","FP","Psolus_antarcticus",1.80498017681903
"Weddell","FP","Psolus_charcoti",1.80505566181903
"Weddell","FP","Psolus_dubiosus",1.80496344881903
"Weddell","FP","Psychroteuthis_glacialis",3.15840960369066
"Weddell","FP","Puncturella_conica",2.78343488331566
"Weddell","FP","Pygoscelis_adeliae",3.01494898163385
"Weddell","FP","Pyura_bouvetensis",1.88163963423385
"Weddell","FP","Pyura_discoveryi",1.88158627223385
"Weddell","FP","Pyura_setosa",1.88160013723385
"Weddell","FP","Racovitzia_glacialis",2.24436475675738
"Weddell","FP","Reteporella_hippocrepis",3.16981083030051
"Weddell","FP","Rhachotropis_antarctica",2.29600600914099
"Weddell","FP","Rhincalanus_gigas",3.21739638234813
"Weddell","FP","Rhizosolenia_antennata",2.73452457286437
"Weddell","FP","Rhodalia_miranda",3.38648653915051
"Weddell","FP","Rhynchonereella_bongraini",2.6655237215819
"Weddell","FP","Rossella_antarctica",1.57590644712856
"Weddell","FP","Rossella_antarctica",1.57584876012856
"Weddell","FP","Rossella_nuda",1.57584343012856
"Weddell","FP","Rossella_racovitzae",1.57587925712856
"Weddell","FP","Salpa_gerlachei",2.18159680113385
"Weddell","FP","Salpa_thompsoni",2.18165524513385
"Weddell","FP","Scotoplanes_globosa",3.52167327981903
"Weddell","FP","Silicularia_rosea",3.55316855498385
"Weddell","FP","Solaster_dawsoni",2.59313539510475
"Weddell","FP","Solmundella_bitentaculata",4.05311581348385
"Weddell","FP","Stellarima_microtrias",2.7679457670977
"Weddell","FP","Sterechinus_antarcticus",2.52166978931903
"Weddell","FP","Sterechinus_neumayeri",2.52163762031903
"Weddell","FP","Sterna_paradisaea",2.51489324413385
"Weddell","FP","Sterna_vittata",2.51493290313385
"Weddell","FP","Stylocordyla_borealis",3.2067987324857
"Weddell","FP","Sycozoa_sigillinoides",3.21489066143385
"Weddell","FP","Synoicum_adareanum",2.71489022193385
"Weddell","FP","Systenopora_contracta",3.16975771330051
"Weddell","FP","Taeniogyrus_contortus",4.02163069931903
"Weddell","FP","Tedania_oxeata",2.1652188391107
"Weddell","FP","Tedania_vanhoeffeni",2.1651423971107
"Weddell","FP","Tentorium_papillatum",1.9568556117357
"Weddell","FP","Tentorium_semisuberites",1.9569158697357
"Weddell","FP","Terebella_ehlersi",2.90788175682432
"Weddell","FP","Tetilla_leptoderma",2.7068597314857
"Weddell","FP","Thalassiosira_antarctica",1.33456643523103
"Weddell","FP","Thalassiosira_australis",1.33451701323103
"Weddell","FP","Thalassiosira_frenguelliopsis",1.33456383823103
"Weddell","FP","Thalassiosira_gracilis",1.33457755923103
"Weddell","FP","Thalassiosira_gracilis",1.33458109823103
"Weddell","FP","Thalassiosira_gravida",1.33458013323103
"Weddell","FP","Thalassiosira_lentiginosa",1.33455505123103
"Weddell","FP","Thalassiosira_ritscheri",1.33450110323103
"Weddell","FP","Thalassiosira_trifulta",1.33453349523103
"Weddell","FP","Thalassiosira_tumida",1.33458994923103
"Weddell","FP","Thalassoica_antarctica",2.20576996271566
"Weddell","FP","Themisto_gaudichaudii",2.37933568855766
"Weddell","FP","Thysanoessa_macrura",2.51747116769813
"Weddell","FP","Trachythyone_parva",3.22166947431903
"Weddell","FP","Trematomus_bernacchii",1.26026960702556
"Weddell","FP","Trematomus_eulepidotus",1.26022215302556
"Weddell","FP","Trematomus_hansoni",1.26025744702556
"Weddell","FP","Trematomus_lepidorhinus",1.26025700902556
"Weddell","FP","Trematomus_loennbergii",1.26025618102556
"Weddell","FP","Trematomus_nicolai",1.26021139602556
"Weddell","FP","Trematomus_pennellii",1.26025619902556
"Weddell","FP","Trematomus_scotti",1.26020851802556
"Weddell","FP","Trichotoxon_reinboldii",4.09533572028571
"Weddell","FP","Tritoniella_belli",3.366784147149
"Weddell","FP","Tubularia_ralphii",3.55311740648385
"Weddell","FP","Tursiops_truncatus",2.47320131150885
"Weddell","FP","Uristes_gigas",2.54600160389099
"Weddell","FP","Urticinopsis_antarctica",2.71977693248385
"Weddell","FP","Vanadis_antarctica",2.6655324755819
"Weddell","FP","Vibilia_antarctica",2.04604209639099
"Weddell","FP","Vibilia_stebbingi",2.04598421239099
