Food_Web,Species,Rank,Mode,Uniqueness,"Contribution to FD",Strain,"Equal Splits","Fair Proportion","Pendant Branch Length"
Serengeti_Baskerville,kedrostis_foetidissima,3,all,0.46610271083527,0,0.00144370801888,102.283984351562,105.400710100261,97
Serengeti_Baskerville,emilia_ukambensis,3,all,0.44630532295193,0,0.00028472542295,82.293749625,67.1226315858309,10
Serengeti_Baskerville,ocimum_spp.,3,all,0.49349384884111,0,0.00261842685389,54.849218703125,53.9809649191642,30.5
Serengeti_Baskerville,pappea_capensis,3,all,0.49728150060782,0,0.00159647206761,47.7272460878906,56.9373129710741,25.5
Serengeti_Baskerville,pavonia_patens,3,all,0.46610271083527,0,0.00144370801888,35.8105793378906,40.8317575710741,20.333334
Serengeti_Baskerville,pupalia_lappacea,3,all,0.46610271083527,0,0.00144370801888,106.793749625,96.6961609975956,56.5
Serengeti_Baskerville,sclerocarya_birrea,3,all,0.51335398708274,0,0.0036280777955,76.4544921757813,77.7706463044074,64
Serengeti_Baskerville,senna_didymobotrya,3,all,0.46610271083527,0,0.00144370801888,85.2839843515625,74.273437372988,63
Serengeti_Baskerville,sansevieria_ehrenbergii,3,all,0.54326967494272,0,0.00258280629306,59.856249625,53.6358722772628,10
Serengeti_Baskerville,sansevieria_suffruticosa,3,all,0.46610271083527,0,0.00144370801888,59.856249625,53.6358722772628,10
Serengeti_Baskerville,solanum_dennekense,3,all,0.49349384884111,0,0.00261842685389,44.7996093515625,44.0821553953547,12
Serengeti_Baskerville,tricholaena_teneriffae,3,all,0.44630532295193,0,0.00028472542295,18.7684003969727,29.078513251977,9.166667
Serengeti_Baskerville,turraea_fischeri,3,all,0.46610271083527,0,0.00144370801888,69.9544921757813,69.6873129710741,51
Serengeti_Baskerville,ximenia_caffra,3,all,0.49728150060782,0,0.00159647206761,157.08749925,124.946160997596,113
Serengeti_Baskerville,ziziphus_spp.,3,all,0.43818942260251,0,0.00105690928595,89.1419921757813,89.6507101002607,76
Serengeti_Baskerville,Hippopotamus_amphibius,3,all,0.68173051296854,0.00029763388892,0.01331884088717,82.3265625,89.8116620832683,59.5
Serengeti_Baskerville,panicum_repens,3,all,0.48419137786802,5.71076093254519E-08,1.61149344620464E-05,23.7347167939453,27.075040751977,11
Serengeti_Baskerville,andropogon_schirensis,3,all,0.48155281613669,0,5.47340490410366E-06,22.9284672626953,30.9778228700975,10
Serengeti_Baskerville,cymbopogon_caesius,3,all,0.48155281613669,0,5.47340490410366E-06,37.8131840253906,40.9659481700975,26.737501
Serengeti_Baskerville,digitaria_ternata,3,all,0.43228094176312,0,0.00080180521935,43.4402343515625,28.2080535724898,11
Serengeti_Baskerville,phragmites_mauritianus,3,all,0.48155281613669,0,5.47340490410465E-06,87.10468740625,76.420365602565,67.8125
Serengeti_Baskerville,typha_capensis,3,all,0.48155281613669,0,5.47340490410465E-06,129.356249625,115.215742407133,106
Serengeti_Baskerville,Loxodonta_africana,3,all,1.47796134849813,0.00079453486599,0.31739295128926,312.625,111.659375,75.8
Serengeti_Baskerville,blepharis_acanthodioides,3,all,0.43631803557017,0,0.00086444299359,59.932553703125,60.7587442524976,40.666668
Serengeti_Baskerville,iboza_spp.,3,all,0.43631803557017,0,0.00086444299359,54.849218703125,53.9809649191642,30.5
